Time - Plot 0,Amplitude - Plot 0,Time - Plot 1,Amplitude - Plot 1,,,,
0.000109,0.2,0.000109,1,,,,
0.000109,0,0.000109,0.4,,,,
0.000109,0,0.000109,0.8,,,,
0.000109,0.2,0.000109,0.4,,,,
0.000109,0,0.000109,1.2,,,,
0.00011,0.2,0.00011,1.2,,,,
0.00011,0,0.00011,1,,,,
0.00011,0,0.00011,1,,,,
0.00011,0.2,0.00011,1,,,,
0.00011,0.2,0.00011,1,,,,
0.00011,0,0.00011,1,,,,
0.00011,0,0.00011,1,,,,
0.00011,0,0.00011,0.8,,,,
0.00011,-0.4,0.00011,1,,,,
0.00011,0.4,0.00011,1,,,,
0.000111,0.4,0.000111,1,,,,
0.000111,0.4,0.000111,1,,,,
0.000111,0.2,0.000111,1,,,,
0.000111,0,0.000111,1,,,,
0.000111,0,0.000111,1,,,,
0.000111,0.4,0.000111,1.2,,,,
0.000111,0,0.000111,1.2,,,,
0.000111,0.2,0.000111,1.2,,,,
0.000111,0,0.000111,1.2,,,,
0.000111,0,0.000111,1.2,,,,
0.000112,0,0.000112,1.2,,,,
0.000112,0,0.000112,1.2,,,,
0.000112,0,0.000112,1.4,,,,
0.000112,0,0.000112,1.4,,,,
0.000112,0,0.000112,1.2,,,,
0.000112,0.2,0.000112,1.2,,,,
0.000112,0.4,0.000112,1.2,,,,
0.000112,0.2,0.000112,1.4,,,,
0.000112,0.2,0.000112,1.4,,,,
0.000112,0,0.000112,1,,,,
0.000113,0,0.000113,1.4,,,,
0.000113,0.2,0.000113,1.2,,,,
0.000113,0,0.000113,1.6,,,,
0.000113,0.2,0.000113,1.6,,,,
0.000113,0,0.000113,1.4,,,,
0.000113,0.2,0.000113,1.4,,,,
0.000113,0,0.000113,1.6,,,,
0.000113,0.4,0.000113,1.2,,,,
0.000113,0.4,0.000113,1.6,,,,
0.000113,0.2,0.000113,1.6,,,,
0.000114,0,0.000114,1.6,,,,
0.000114,0.2,0.000114,1.4,,,,
0.000114,0.4,0.000114,1.6,,,,
0.000114,0.2,0.000114,1.8,,,,
0.000114,0.4,0.000114,1.4,,,,
0.000114,0.6,0.000114,1.4,,,,
0.000114,0.2,0.000114,1.6,,,,
0.000114,0.4,0.000114,2,,,,
0.000114,0.8,0.000114,2,,,,
0.000114,0.4,0.000114,1.6,,,,
0.000115,0.4,0.000115,1.8,,,,
0.000115,0.6,0.000115,2,,,,
0.000115,0.4,0.000115,1.8,,,,
0.000115,0.4,0.000115,2,,,,
0.000115,0.2,0.000115,2,,,,
0.000115,0.4,0.000115,2,,,,
0.000115,0.4,0.000115,1.8,,,,
0.000115,0.8,0.000115,2,,,,
0.000115,0.6,0.000115,2,,,,
0.000115,0.6,0.000115,1.8,,,,
0.000116,0.6,0.000116,1.8,,,,
0.000116,0.4,0.000116,2,,,,
0.000116,0.4,0.000116,2,,,,
0.000116,0.8,0.000116,2,,,,
0.000116,0.6,0.000116,2,,,,
0.000116,0.4,0.000116,2.2,,,,
0.000116,0.4,0.000116,2.2,,,,
0.000116,0.6,0.000116,2.4,,,,
0.000116,0.6,0.000116,2,,,,
0.000116,0.8,0.000116,2.2,,,,
0.000117,0.8,0.000117,2.4,,,,
0.000117,0.6,0.000117,2.4,,,,
0.000117,0.8,0.000117,2.2,,,,
0.000117,0.8,0.000117,2.4,,,,
0.000117,0.4,0.000117,2.2,,,,
0.000117,0.6,0.000117,2.4,,,,
0.000117,1,0.000117,2.4,,,,
0.000117,0.6,0.000117,2,,,,
0.000117,0.8,0.000117,2.4,,,,
0.000117,1,0.000117,2.2,,,,
0.000118,0.8,0.000118,2.2,,,,
0.000118,1,0.000118,2.6,,,,
0.000118,1,0.000118,2.4,,,,
0.000118,0.8,0.000118,2.6,,,,
0.000118,1,0.000118,2.4,,,,
0.000118,0.8,0.000118,2.6,,,,
0.000118,0.8,0.000118,3,,,,
0.000118,1,0.000118,2.4,,,,
0.000118,1.2,0.000118,2.4,,,,
0.000118,1,0.000118,2.6,,,,
0.000119,1,0.000119,2.6,,,,
0.000119,0.8,0.000119,2.4,,,,
0.000119,1.2,0.000119,2.6,,,,
0.000119,1.2,0.000119,2.6,,,,
0.000119,1.4,0.000119,3,,,,
0.000119,1.2,0.000119,2.4,,,,
0.000119,1.2,0.000119,2.6,,,,
0.000119,1.6,0.000119,2.4,,,,
0.000119,1.2,0.000119,2.8,,,,
0.000119,1.4,0.000119,3,,,,
0.00012,1.4,0.00012,2.6,,,,
0.00012,1.4,0.00012,2.8,,,,
0.00012,1.4,0.00012,2.8,,,,
0.00012,1.4,0.00012,3,,,,
0.00012,1.4,0.00012,2.6,,,,
0.00012,1.8,0.00012,3,,,,
0.00012,1.6,0.00012,2.8,,,,
0.00012,1.4,0.00012,2.8,,,,
0.00012,1.8,0.00012,2.8,,,,
0.00012,1.8,0.00012,3.2,,,,
0.000121,1.8,0.000121,2.8,,,,
0.000121,1.8,0.000121,2.8,,,,
0.000121,1.8,0.000121,3,,,,
0.000121,1.6,0.000121,3,,,,
0.000121,1.6,0.000121,3.2,,,,
0.000121,1.8,0.000121,3.2,,,,
0.000121,2,0.000121,3,,,,
0.000121,2.2,0.000121,3.2,,,,
0.000121,1.8,0.000121,3,,,,
0.000121,2,0.000121,3,,,,
0.000122,2,0.000122,3,,,,
0.000122,2,0.000122,3.2,,,,
0.000122,2,0.000122,3.2,,,,
0.000122,2.2,0.000122,3,,,,
0.000122,1.8,0.000122,3.2,,,,
0.000122,2,0.000122,3.2,,,,
0.000122,2.2,0.000122,3.2,,,,
0.000122,2,0.000122,3,,,,
0.000122,2.2,0.000122,2.8,,,,
0.000122,2.2,0.000122,3,,,,
0.000123,2.4,0.000123,3.2,,,,
0.000123,2.2,0.000123,3,,,,
0.000123,2.2,0.000123,3.2,,,,
0.000123,2.2,0.000123,3.2,,,,
0.000123,2.4,0.000123,3.2,,,,
0.000123,2.4,0.000123,3.2,,,,
0.000123,2.2,0.000123,3,,,,
0.000123,2.4,0.000123,3.4,,,,
0.000123,2.6,0.000123,3.4,,,,
0.000123,2.6,0.000123,3.4,,,,
0.000124,2.6,0.000124,3,,,,
0.000124,2.6,0.000124,3.4,,,,
0.000124,2.8,0.000124,3.4,,,,
0.000124,2.8,0.000124,3,,,,
0.000124,2.8,0.000124,3,,,,
0.000124,3,0.000124,3.2,,,,
0.000124,2.8,0.000124,3.4,,,,
0.000124,3,0.000124,3.6,,,,
0.000124,3,0.000124,3.4,,,,
0.000124,3,0.000124,3.4,,,,
0.000125,3,0.000125,3.6,,,,
0.000125,2.8,0.000125,3.4,,,,
0.000125,3,0.000125,3.2,,,,
0.000125,3.2,0.000125,3.6,,,,
0.000125,3.2,0.000125,3.4,,,,
0.000125,3,0.000125,3.4,,,,
0.000125,3.4,0.000125,3.4,,,,
0.000125,2.8,0.000125,3.4,,,,
0.000125,3.4,0.000125,3.4,,,,
0.000125,3.4,0.000125,3,,,,
0.000126,3.6,0.000126,3.2,,,,
0.000126,3.2,0.000126,3.2,,,,
0.000126,3.4,0.000126,3.2,,,,
0.000126,3.6,0.000126,3.4,,,,
0.000126,3.6,0.000126,3.4,,,,
0.000126,3.6,0.000126,3.4,,,,
0.000126,3.6,0.000126,3.2,,,,
0.000126,3.4,0.000126,3.4,,,,
0.000126,3.6,0.000126,3.4,,,,
0.000126,3.6,0.000126,3.6,,,,
0.000127,3.8,0.000127,3.4,,,,
0.000127,3.8,0.000127,3.2,,,,
0.000127,3.8,0.000127,3.4,,,,
0.000127,3.8,0.000127,3.2,,,,
0.000127,4,0.000127,3.4,,,,
0.000127,4,0.000127,3.4,,,,
0.000127,4.2,0.000127,3.2,,,,
0.000127,4,0.000127,3.4,,,,
0.000127,4.2,0.000127,3.4,,,,
0.000127,4.2,0.000127,3,,,,
0.000128,4.2,0.000128,3.4,,,,
0.000128,4.2,0.000128,3.4,,,,
0.000128,4.2,0.000128,3.4,,,,
0.000128,4.4,0.000128,3.6,,,,
0.000128,4.4,0.000128,3.8,,,,
0.000128,4.2,0.000128,3.4,,,,
0.000128,4.2,0.000128,3,,,,
0.000128,4.4,0.000128,3.4,,,,
0.000128,4.4,0.000128,3.4,,,,
0.000129,4.6,0.000129,3.2,,,,
0.000129,4.6,0.000129,3.2,,,,
0.000129,4.6,0.000129,3.2,,,,
0.000129,5,0.000129,3.4,,,,
0.000129,5,0.000129,3.6,,,,
0.000129,4.4,0.000129,2.8,,,,
0.000129,4.2,0.000129,3,,,,
0.000129,5,0.000129,2.8,,,,
0.000129,4.8,0.000129,3.4,,,,
0.000129,5.2,0.000129,3.4,,,,
0.00013,5,0.00013,3.2,,,,
0.00013,5,0.00013,3.2,,,,
0.00013,5,0.00013,3.4,,,,
0.00013,5.2,0.00013,3.2,,,,
0.00013,5,0.00013,3.4,,,,
0.00013,5.2,0.00013,3,,,,
0.00013,4.8,0.00013,3,,,,
0.00013,5.2,0.00013,3,,,,
0.00013,5.4,0.00013,3,,,,
0.00013,5.6,0.00013,3.2,,,,
0.000131,5.4,0.000131,3,,,,
0.000131,5.2,0.000131,2.8,,,,
0.000131,5.2,0.000131,2.8,,,,
0.000131,5.2,0.000131,2.6,,,,
0.000131,5.2,0.000131,3,,,,
0.000131,5.4,0.000131,3,,,,
0.000131,5.6,0.000131,3,,,,
0.000131,5.6,0.000131,2.8,,,,
0.000131,5.4,0.000131,2.8,,,,
0.000131,5.6,0.000131,2.6,,,,
0.000131,5.8,0.000131,3,,,,
0.000132,5.6,0.000132,2.8,,,,
0.000132,5.6,0.000132,2.6,,,,
0.000132,5.6,0.000132,3,,,,
0.000132,5.8,0.000132,3,,,,
0.000132,5.8,0.000132,2.8,,,,
0.000132,5.8,0.000132,2.8,,,,
0.000132,5.8,0.000132,2.6,,,,
0.000132,6,0.000132,2.4,,,,
0.000132,5.8,0.000132,2.4,,,,
0.000132,5.8,0.000132,2.6,,,,
0.000133,6,0.000133,2.6,,,,
0.000133,6.2,0.000133,2.6,,,,
0.000133,6.2,0.000133,2.6,,,,
0.000133,6,0.000133,2.2,,,,
0.000133,6.2,0.000133,2.6,,,,
0.000133,6.2,0.000133,2.4,,,,
0.000133,6.2,0.000133,2.6,,,,
0.000133,6.4,0.000133,2.4,,,,
0.000133,6.4,0.000133,2.4,,,,
0.000133,6.4,0.000133,2.4,,,,
0.000134,6.8,0.000134,2.4,,,,
0.000134,6.4,0.000134,2.6,,,,
0.000134,6.6,0.000134,2.2,,,,
0.000134,6.6,0.000134,2,,,,
0.000134,6.6,0.000134,2,,,,
0.000134,6.6,0.000134,2.2,,,,
0.000134,6.6,0.000134,2.2,,,,
0.000134,6.4,0.000134,2.2,,,,
0.000134,6.6,0.000134,2.2,,,,
0.000134,6.8,0.000134,2.2,,,,
0.000135,6.8,0.000135,1.8,,,,
0.000135,6.6,0.000135,2,,,,
0.000135,6.8,0.000135,2,,,,
0.000135,6.4,0.000135,1.8,,,,
0.000135,6.8,0.000135,1.8,,,,
0.000135,7.2,0.000135,2,,,,
0.000135,6.8,0.000135,1.8,,,,
0.000135,6.8,0.000135,1.6,,,,
0.000135,7.2,0.000135,1.4,,,,
0.000135,7,0.000135,1.6,,,,
0.000136,6.8,0.000136,1.6,,,,
0.000136,7.2,0.000136,1.6,,,,
0.000136,7.2,0.000136,1,,,,
0.000136,7.2,0.000136,1.6,,,,
0.000136,7.4,0.000136,1.6,,,,
0.000136,7.2,0.000136,1.4,,,,
0.000136,7.2,0.000136,1.4,,,,
0.000136,7.4,0.000136,1.4,,,,
0.000136,7.4,0.000136,1.4,,,,
0.000136,7.4,0.000136,1.4,,,,
0.000137,7.2,0.000137,1.2,,,,
0.000137,7.4,0.000137,1.2,,,,
0.000137,7.4,0.000137,1.2,,,,
0.000137,7.6,0.000137,1,,,,
0.000137,7.4,0.000137,1.4,,,,
0.000137,7.6,0.000137,1.2,,,,
0.000137,7.4,0.000137,1.2,,,,
0.000137,7.4,0.000137,0.8,,,,
0.000137,7.6,0.000137,1,,,,
0.000137,7.6,0.000137,1,,,,
0.000138,7.4,0.000138,0.8,,,,
0.000138,7.6,0.000138,1,,,,
0.000138,7.8,0.000138,0.8,,,,
0.000138,7.6,0.000138,1,,,,
0.000138,7.4,0.000138,1,,,,
0.000138,7.6,0.000138,0.6,,,,
0.000138,7.8,0.000138,0.4,,,,
0.000138,7.8,0.000138,0.6,,,,
0.000138,7.6,0.000138,0.6,,,,
0.000139,7.6,0.000139,0.6,,,,
0.000139,7.8,0.000139,0.4,,,,
0.000139,8,0.000139,0.4,,,,
0.000139,8,0.000139,0.6,,,,
0.000139,7.8,0.000139,0,,,,
0.000139,7.4,0.000139,0.2,,,,
0.000139,8,0.000139,-0.4,,,,
0.000139,7.8,0.000139,0.2,,,,
0.000139,8,0.000139,0.4,,,,
0.000139,8.2,0.000139,0.2,,,,
0.00014,8,0.00014,0.4,,,,
0.00014,7.8,0.00014,0.2,,,,
0.00014,8,0.00014,0.2,,,,
0.00014,7.8,0.00014,-0.2,,,,
0.00014,7.8,0.00014,-0.2,,,,
0.00014,7.8,0.00014,-0.2,,,,
0.00014,8,0.00014,-0.4,,,,
0.00014,8.2,0.00014,-0.4,,,,
0.00014,8.2,0.00014,-0.2,,,,
0.00014,8.2,0.00014,-0.4,,,,
0.00014,7.8,0.00014,-0.4,,,,
0.000141,7.8,0.000141,-0.6,,,,
0.000141,8,0.000141,-0.6,,,,
0.000141,8,0.000141,-0.2,,,,
0.000141,8,0.000141,-0.4,,,,
0.000141,8,0.000141,-0.6,,,,
0.000141,8.4,0.000141,-0.8,,,,
0.000141,8,0.000141,-0.8,,,,
0.000141,8,0.000141,-1,,,,
0.000141,8,0.000141,-1,,,,
0.000141,8,0.000141,-0.8,,,,
0.000142,7.8,0.000142,-0.8,,,,
0.000142,8.2,0.000142,-0.8,,,,
0.000142,8,0.000142,-1,,,,
0.000142,8,0.000142,-1,,,,
0.000142,8,0.000142,-1.4,,,,
0.000142,8.2,0.000142,-1.2,,,,
0.000142,8.2,0.000142,-1.4,,,,
0.000142,8,0.000142,-1.6,,,,
0.000142,8.2,0.000142,-1.4,,,,
0.000142,7.8,0.000142,-1.4,,,,
0.000143,8.2,0.000143,-1.4,,,,
0.000143,8.2,0.000143,-1.6,,,,
0.000143,8,0.000143,-1.6,,,,
0.000143,8.4,0.000143,-1.6,,,,
0.000143,8,0.000143,-1.8,,,,
0.000143,8.2,0.000143,-1.6,,,,
0.000143,8.2,0.000143,-1.4,,,,
0.000143,8.2,0.000143,-1.6,,,,
0.000143,8,0.000143,-1.6,,,,
0.000143,8.2,0.000143,-1.6,,,,
0.000144,8.4,0.000144,-1.6,,,,
0.000144,8.2,0.000144,-2.2,,,,
0.000144,8,0.000144,-2.2,,,,
0.000144,8,0.000144,-2.2,,,,
0.000144,8,0.000144,-2,,,,
0.000144,7.8,0.000144,-2,,,,
0.000144,8,0.000144,-2,,,,
0.000144,8,0.000144,-2,,,,
0.000144,8.2,0.000144,-2.4,,,,
0.000144,8,0.000144,-2.4,,,,
0.000145,8,0.000145,-2.4,,,,
0.000145,8,0.000145,-2.4,,,,
0.000145,8.2,0.000145,-2.4,,,,
0.000145,8,0.000145,-2.4,,,,
0.000145,8,0.000145,-2.4,,,,
0.000145,8,0.000145,-2.8,,,,
0.000145,8,0.000145,-2.8,,,,
0.000145,8,0.000145,-3.2,,,,
0.000145,8,0.000145,-3.2,,,,
0.000145,7.8,0.000145,-3,,,,
0.000146,8,0.000146,-3.2,,,,
0.000146,8,0.000146,-3,,,,
0.000146,7.6,0.000146,-3.2,,,,
0.000146,7.8,0.000146,-3,,,,
0.000146,8,0.000146,-3,,,,
0.000146,7.8,0.000146,-3,,,,
0.000146,8,0.000146,-3.2,,,,
0.000146,7.8,0.000146,-3.2,,,,
0.000146,7.6,0.000146,-3.2,,,,
0.000146,8,0.000146,-3.6,,,,
0.000147,7.8,0.000147,-3.6,,,,
0.000147,7.8,0.000147,-3.6,,,,
0.000147,7.8,0.000147,-3.4,,,,
0.000147,7.8,0.000147,-3.2,,,,
0.000147,7.6,0.000147,-3.6,,,,
0.000147,7.6,0.000147,-3.8,,,,
0.000147,7.4,0.000147,-3.6,,,,
0.000147,7.8,0.000147,-3.8,,,,
0.000147,7.4,0.000147,-3.8,,,,
0.000147,7.2,0.000147,-3.8,,,,
0.000148,7.4,0.000148,-4,,,,
0.000148,7.8,0.000148,-4,,,,
0.000148,7.4,0.000148,-4,,,,
0.000148,7.6,0.000148,-4,,,,
0.000148,7.8,0.000148,-4.2,,,,
0.000148,7.6,0.000148,-4.2,,,,
0.000148,7.4,0.000148,-4.2,,,,
0.000148,7.4,0.000148,-4.4,,,,
0.000148,7.4,0.000148,-4.2,,,,
0.000149,7.4,0.000149,-4.6,,,,
0.000149,7.6,0.000149,-4.6,,,,
0.000149,7.4,0.000149,-4.2,,,,
0.000149,7.2,0.000149,-5,,,,
0.000149,6.8,0.000149,-4.8,,,,
0.000149,7.4,0.000149,-5,,,,
0.000149,7.2,0.000149,-4.4,,,,
0.000149,7.2,0.000149,-4.4,,,,
0.000149,7.4,0.000149,-4.6,,,,
0.000149,7.2,0.000149,-4.6,,,,
0.00015,7.2,0.00015,-4.8,,,,
0.00015,7.2,0.00015,-4.6,,,,
0.00015,7,0.00015,-4.8,,,,
0.00015,7,0.00015,-5,,,,
0.00015,6.8,0.00015,-4.8,,,,
0.00015,6.8,0.00015,-5.2,,,,
0.00015,7.2,0.00015,-5,,,,
0.00015,7,0.00015,-5.2,,,,
0.00015,7,0.00015,-5.6,,,,
0.00015,6.6,0.00015,-5.4,,,,
0.00015,6.6,0.00015,-5.4,,,,
0.000151,6.6,0.000151,-5.4,,,,
0.000151,6.8,0.000151,-5.2,,,,
0.000151,6.4,0.000151,-5.4,,,,
0.000151,6.4,0.000151,-5.4,,,,
0.000151,6.6,0.000151,-5.4,,,,
0.000151,6.4,0.000151,-5.4,,,,
0.000151,6.4,0.000151,-5.6,,,,
0.000151,6.2,0.000151,-5.6,,,,
0.000151,6.2,0.000151,-5.4,,,,
0.000151,6.2,0.000151,-5.4,,,,
0.000152,6,0.000152,-5.8,,,,
0.000152,6.4,0.000152,-5.6,,,,
0.000152,6.2,0.000152,-6,,,,
0.000152,6.4,0.000152,-5.8,,,,
0.000152,6,0.000152,-5.8,,,,
0.000152,6,0.000152,-6.2,,,,
0.000152,6,0.000152,-6.2,,,,
0.000152,6,0.000152,-6.2,,,,
0.000152,6,0.000152,-6.2,,,,
0.000152,5.8,0.000152,-6.2,,,,
0.000153,5.8,0.000153,-6.2,,,,
0.000153,6,0.000153,-6.4,,,,
0.000153,5.8,0.000153,-6,,,,
0.000153,5.6,0.000153,-6.4,,,,
0.000153,5.6,0.000153,-6.2,,,,
0.000153,5.4,0.000153,-6,,,,
0.000153,5.6,0.000153,-6.4,,,,
0.000153,5.4,0.000153,-6.2,,,,
0.000153,5.4,0.000153,-6.4,,,,
0.000153,5.8,0.000153,-6.4,,,,
0.000154,5.6,0.000154,-6.6,,,,
0.000154,5.6,0.000154,-6.4,,,,
0.000154,5.4,0.000154,-6.4,,,,
0.000154,5,0.000154,-6.6,,,,
0.000154,5,0.000154,-6.4,,,,
0.000154,4.8,0.000154,-6.2,,,,
0.000154,5,0.000154,-6.6,,,,
0.000154,5.4,0.000154,-6.8,,,,
0.000154,4.8,0.000154,-6.6,,,,
0.000154,4.8,0.000154,-6.8,,,,
0.000155,5,0.000155,-6.6,,,,
0.000155,4.6,0.000155,-6.6,,,,
0.000155,4.6,0.000155,-6.8,,,,
0.000155,5,0.000155,-6.6,,,,
0.000155,4.8,0.000155,-7,,,,
0.000155,5,0.000155,-7,,,,
0.000155,4.6,0.000155,-7.2,,,,
0.000155,4.8,0.000155,-7,,,,
0.000155,4.4,0.000155,-6.8,,,,
0.000155,4.6,0.000155,-7,,,,
0.000156,4.6,0.000156,-7,,,,
0.000156,4,0.000156,-7,,,,
0.000156,4.2,0.000156,-6.6,,,,
0.000156,4.2,0.000156,-7,,,,
0.000156,4,0.000156,-6.8,,,,
0.000156,4.2,0.000156,-7,,,,
0.000156,4,0.000156,-7,,,,
0.000156,4,0.000156,-6.8,,,,
0.000156,3.8,0.000156,-7.4,,,,
0.000156,4,0.000156,-7.2,,,,
0.000157,3.6,0.000157,-7.2,,,,
0.000157,3.8,0.000157,-7,,,,
0.000157,4,0.000157,-7.2,,,,
0.000157,3.6,0.000157,-7.4,,,,
0.000157,3.6,0.000157,-7.4,,,,
0.000157,3.8,0.000157,-7.2,,,,
0.000157,3.6,0.000157,-7.6,,,,
0.000157,3.6,0.000157,-7.2,,,,
0.000157,3.2,0.000157,-7.2,,,,
0.000157,3.4,0.000157,-7.2,,,,
0.000158,3.2,0.000158,-7.2,,,,
0.000158,3.2,0.000158,-7.2,,,,
0.000158,3,0.000158,-7.2,,,,
0.000158,3.2,0.000158,-7.6,,,,
0.000158,3.2,0.000158,-7.8,,,,
0.000158,3.2,0.000158,-7.2,,,,
0.000158,3,0.000158,-7.4,,,,
0.000158,2.8,0.000158,-7.6,,,,
0.000158,3,0.000158,-7.6,,,,
0.000159,3,0.000159,-7.6,,,,
0.000159,3,0.000159,-6.8,,,,
0.000159,2.8,0.000159,-7.8,,,,
0.000159,2.4,0.000159,-7.8,,,,
0.000159,2.8,0.000159,-8,,,,
0.000159,2.6,0.000159,-7.4,,,,
0.000159,2.6,0.000159,-7.2,,,,
0.000159,2.4,0.000159,-7.4,,,,
0.000159,2.2,0.000159,-7.2,,,,
0.000159,2.2,0.000159,-7.6,,,,
0.00016,2.2,0.00016,-7.4,,,,
0.00016,2,0.00016,-7.2,,,,
0.00016,2.2,0.00016,-7.4,,,,
0.00016,2.2,0.00016,-7.4,,,,
0.00016,2,0.00016,-7.6,,,,
0.00016,2.2,0.00016,-7.4,,,,
0.00016,2,0.00016,-7.4,,,,
0.00016,2.2,0.00016,-7.8,,,,
0.00016,1.8,0.00016,-7.6,,,,
0.00016,1.6,0.00016,-7.8,,,,
0.00016,1.6,0.00016,-7.6,,,,
0.000161,1.8,0.000161,-7.2,,,,
0.000161,1.6,0.000161,-7.6,,,,
0.000161,1.4,0.000161,-7.6,,,,
0.000161,1.6,0.000161,-7.4,,,,
0.000161,1.2,0.000161,-7.6,,,,
0.000161,1.2,0.000161,-7.8,,,,
0.000161,1.2,0.000161,-7.6,,,,
0.000161,1.2,0.000161,-7.4,,,,
0.000161,1,0.000161,-7.6,,,,
0.000161,1.2,0.000161,-7.4,,,,
0.000162,1,0.000162,-7.6,,,,
0.000162,1,0.000162,-7.6,,,,
0.000162,1.2,0.000162,-7.6,,,,
0.000162,1,0.000162,-7.6,,,,
0.000162,0.8,0.000162,-7.8,,,,
0.000162,0.8,0.000162,-7.4,,,,
0.000162,0.6,0.000162,-7.6,,,,
0.000162,0.8,0.000162,-7.8,,,,
0.000162,0.6,0.000162,-7.6,,,,
0.000162,0.6,0.000162,-7.6,,,,
0.000163,0.6,0.000163,-7.8,,,,
0.000163,0.6,0.000163,-7.4,,,,
0.000163,0.4,0.000163,-7.8,,,,
0.000163,0.4,0.000163,-7.6,,,,
0.000163,0.4,0.000163,-7.2,,,,
0.000163,0.2,0.000163,-7.4,,,,
0.000163,0,0.000163,-7.4,,,,
0.000163,0,0.000163,-7.2,,,,
0.000163,0,0.000163,-7.4,,,,
0.000163,0,0.000163,-7.6,,,,
0.000164,0.4,0.000164,-7.4,,,,
0.000164,-0.2,0.000164,-7.2,,,,
0.000164,0,0.000164,-7.6,,,,
0.000164,0.2,0.000164,-7.4,,,,
0.000164,-0.2,0.000164,-7,,,,
0.000164,-0.2,0.000164,-7.2,,,,
0.000164,0,0.000164,-7.6,,,,
0.000164,-0.6,0.000164,-7.2,,,,
0.000164,-0.4,0.000164,-7.2,,,,
0.000164,-0.6,0.000164,-7.4,,,,
0.000165,-0.6,0.000165,-7.2,,,,
0.000165,-0.6,0.000165,-7.4,,,,
0.000165,-0.4,0.000165,-7,,,,
0.000165,-0.8,0.000165,-7.2,,,,
0.000165,-0.8,0.000165,-7.2,,,,
0.000165,-0.6,0.000165,-7.4,,,,
0.000165,-0.8,0.000165,-7.4,,,,
0.000165,-1,0.000165,-7.2,,,,
0.000165,-1.2,0.000165,-7.4,,,,
0.000165,-0.8,0.000165,-7.6,,,,
0.000166,-1.2,0.000166,-7.2,,,,
0.000166,-1.2,0.000166,-7,,,,
0.000166,-1,0.000166,-7,,,,
0.000166,-1.2,0.000166,-6.6,,,,
0.000166,-1.2,0.000166,-6.8,,,,
0.000166,-1.4,0.000166,-6.6,,,,
0.000166,-1.6,0.000166,-6.6,,,,
0.000166,-1.2,0.000166,-7.2,,,,
0.000166,-1.4,0.000166,-7,,,,
0.000166,-1.4,0.000166,-7,,,,
0.000167,-1.6,0.000167,-6.8,,,,
0.000167,-1.6,0.000167,-6.4,,,,
0.000167,-1.6,0.000167,-7,,,,
0.000167,-1.6,0.000167,-7.2,,,,
0.000167,-1.6,0.000167,-6.6,,,,
0.000167,-1.6,0.000167,-6.8,,,,
0.000167,-1.8,0.000167,-6.4,,,,
0.000167,-2,0.000167,-7,,,,
0.000167,-1.8,0.000167,-6.6,,,,
0.000168,-1.8,0.000168,-6.6,,,,
0.000168,-2,0.000168,-6.6,,,,
0.000168,-1.8,0.000168,-6.4,,,,
0.000168,-2,0.000168,-6.6,,,,
0.000168,-2,0.000168,-6.6,,,,
0.000168,-2.2,0.000168,-6.4,,,,
0.000168,-2.2,0.000168,-6.4,,,,
0.000168,-2.2,0.000168,-6.2,,,,
0.000168,-2.2,0.000168,-6.6,,,,
0.000168,-1.8,0.000168,-6.6,,,,
0.000169,-2.2,0.000169,-6,,,,
0.000169,-2.2,0.000169,-6.6,,,,
0.000169,-2.4,0.000169,-6.4,,,,
0.000169,-2.2,0.000169,-6.6,,,,
0.000169,-2.4,0.000169,-6,,,,
0.000169,-2.6,0.000169,-6,,,,
0.000169,-2.6,0.000169,-6.2,,,,
0.000169,-2.4,0.000169,-6,,,,
0.000169,-2,0.000169,-6,,,,
0.000169,-2.4,0.000169,-5.8,,,,
0.000169,-2.8,0.000169,-5.6,,,,
0.00017,-2.8,0.00017,-5.8,,,,
0.00017,-2.8,0.00017,-6,,,,
0.00017,-2.8,0.00017,-6,,,,
0.00017,-2.8,0.00017,-5.8,,,,
0.00017,-2.8,0.00017,-5.6,,,,
0.00017,-2.6,0.00017,-5.8,,,,
0.00017,-2.8,0.00017,-5.8,,,,
0.00017,-3,0.00017,-5.8,,,,
0.00017,-3.2,0.00017,-5.8,,,,
0.00017,-2.8,0.00017,-5.6,,,,
0.000171,-3.4,0.000171,-5.8,,,,
0.000171,-3,0.000171,-5.4,,,,
0.000171,-3,0.000171,-5.4,,,,
0.000171,-3.2,0.000171,-5.4,,,,
0.000171,-3.2,0.000171,-5.8,,,,
0.000171,-3.2,0.000171,-5.2,,,,
0.000171,-3.4,0.000171,-5.2,,,,
0.000171,-3.4,0.000171,-5.4,,,,
0.000171,-3.2,0.000171,-5.2,,,,
0.000171,-3.4,0.000171,-5.2,,,,
0.000172,-3.4,0.000172,-5.2,,,,
0.000172,-3.6,0.000172,-5,,,,
0.000172,-3.2,0.000172,-5.4,,,,
0.000172,-3.4,0.000172,-5.2,,,,
0.000172,-3.4,0.000172,-5.2,,,,
0.000172,-3.4,0.000172,-5.2,,,,
0.000172,-3.6,0.000172,-4.8,,,,
0.000172,-3.6,0.000172,-4.8,,,,
0.000172,-3.6,0.000172,-5,,,,
0.000172,-3.6,0.000172,-5,,,,
0.000173,-3.4,0.000173,-4.8,,,,
0.000173,-3.6,0.000173,-4.8,,,,
0.000173,-3.8,0.000173,-4.6,,,,
0.000173,-3.6,0.000173,-4.6,,,,
0.000173,-3.8,0.000173,-4.4,,,,
